Wikidata entity,EuropeanaID
Q17447302,2020718/DR_384384
Q17447303,2020718/DR_384385
Q17447304,2020718/DR_384386
Q17447308,2020718/DR_38440
Q17447362,2020718/DR_38451
Q17447422,2020718/DR_38477
Q17447442,2020718/DR_38495
Q17447443,2020718/DR_38496
Q17447446,2020718/DR_38499
Q17447448,2020718/DR_38501
Q17447461,2020718/DR_38511
Q17447464,2020718/DR_38514
Q17447465,2020718/DR_38515
Q17447469,2020718/DR_38520
Q17447480,2020718/DR_38527
Q17447482,2020718/DR_38529
Q17447484,2020718/DR_38530
Q17447485,2020718/DR_38531
Q17447490,2020718/DR_38536
Q17447492,2020718/DR_38538
Q17447493,2020718/DR_38539
Q17447514,2020718/DR_38555
Q17447533,2020718/DR_38573
Q17447570,2020718/DR_38605
Q17447577,2020718/DR_38612
Q17447596,2020718/DR_38630
Q17447620,2020718/DR_38654
Q17447625,2020718/DR_38661
Q17447626,2020718/DR_38663
Q17447628,2020718/DR_38665
Q17447664,2020718/DR_38676
Q17447714,2020718/DR_38691
Q17447725,2020718/DR_38708
Q17447731,2020718/DR_38715
Q17447733,2020718/DR_38717
Q17447747,2020718/DR_38729
Q17447751,2020718/DR_38734
Q17447766,2020718/DR_38749
Q17447768,2020718/DR_38751
Q17447769,2020718/DR_38752
Q17447776,2020718/DR_38755
Q17447777,2020718/DR_38756
Q17447785,2020718/DR_38762
Q17447791,2020718/DR_38771
Q17447800,2020718/DR_38782
Q17447805,2020718/DR_38788
Q17447806,2020718/DR_38789
Q17447809,2020718/DR_38793
Q17447820,2020718/DR_38799
Q17447824,2020718/DR_38803
Q17447834,2020718/DR_38814
Q17447852,2020718/DR_38826
Q17447858,2020718/DR_38831
Q17447863,2020718/DR_38836
Q17447866,2020718/DR_38838
Q17447880,2020718/DR_388516
Q17447894,2020718/DR_38867
Q17447895,2020718/DR_38874
Q17447904,2020718/DR_38888
Q17447912,2020718/DR_38898
Q17447913,2020718/DR_38899
Q17447918,2020718/DR_38902
Q17447931,2020718/DR_389115
Q17447936,2020718/DR_38915
Q17447959,2020718/DR_38940
Q17447996,2020718/DR_389748
Q17447997,2020718/DR_38975
Q17447999,2020718/DR_38977
Q17448025,2020718/DR_39001
Q17448049,2020718/DR_39025
Q17448067,2020718/DR_39047
Q17448072,2020718/DR_39051
Q17448083,2020718/DR_39065
Q17448085,2020718/DR_39066
Q17448091,2020718/DR_39072
Q17448094,2020718/DR_39075
Q17448102,2020718/DR_39082
Q17448128,2020718/DR_39113
Q17448137,2020718/DR_39122
Q17448148,2020718/DR_39132
Q17448155,2020718/DR_39139
Q17448162,2020718/DR_39144
Q17448167,2020718/DR_39151
Q17448168,2020718/DR_39152
Q17448169,2020718/DR_39153
Q17448196,2020718/DR_39175
Q17448197,2020718/DR_39176
Q17448208,2020718/DR_39188
Q17448213,2020718/DR_39194
Q17448224,2020718/DR_39204
Q17448226,2020718/DR_39206
Q17448234,2020718/DR_39212
Q17448242,2020718/DR_39219
Q17448243,2020718/DR_39220
Q17457028,2020718/DR_506113
Q17457045,2020718/DR_506184
Q17457065,2020718/DR_506246
Q17457068,2020718/DR_506249
Q17457070,2020718/DR_506251
Q17457079,2020718/DR_506261
Q17457087,2020718/DR_506284
Q17457100,2020718/DR_506305
Q17457104,2020718/DR_506308
Q17457105,2020718/DR_506328
Q17457108,2020718/DR_506330
Q17457118,2020718/DR_506354
Q17457119,2020718/DR_506355
Q17457123,2020718/DR_506359
Q17457128,2020718/DR_506363
Q17457132,2020718/DR_506367
Q17457133,2020718/DR_506368
Q17457140,2020718/DR_506412
Q17457155,2020718/DR_506431
Q17457175,2020718/DR_506456
Q17457177,2020718/DR_506459
Q17457183,2020718/DR_506465
Q17457191,2020718/DR_506479
Q17457195,2020718/DR_506483
Q17457198,2020718/DR_506487
Q17457206,2020718/DR_506490
Q17457210,2020718/DR_506494
Q17457218,2020718/DR_506502
Q17457227,2020718/DR_506511
Q17457230,2020718/DR_506514
Q17457231,2020718/DR_506570
Q17457243,2020718/DR_506609
Q17457244,2020718/DR_506610
Q17457258,2020718/DR_506617
Q17457265,2020718/DR_506621
Q17457281,2020718/DR_506640
Q17457297,2020718/DR_506656
Q17457335,2020718/DR_506689
Q17457344,2020718/DR_506695
Q17457371,2020718/DR_506710
Q17457382,2020718/DR_506719
Q17457389,2020718/DR_506726
Q17457390,2020718/DR_506727
Q17457404,2020718/DR_506733
Q17457415,2020718/DR_506740
Q17457425,2020718/DR_506835
Q17457436,2020718/DR_506849
Q17457470,2020718/DR_506881
Q17457474,2020718/DR_506892
Q17457481,2020718/DR_506899
Q17457502,2020718/DR_506915
Q17457510,2020718/DR_506926
Q17457515,2020718/DR_506930
Q17457519,2020718/DR_506940
Q17457522,2020718/DR_506943
Q17457534,2020718/DR_506953
Q17457542,2020718/DR_506960
Q17457543,2020718/DR_506963
Q17457550,2020718/DR_506969
Q17457564,2020718/DR_506996
Q17457566,2020718/DR_506998
Q17457605,2020718/DR_507037
Q17457608,2020718/DR_507041
Q17457610,2020718/DR_507043
Q17457617,2020718/DR_507050
Q17457650,2020718/DR_507088
Q17457652,2020718/DR_507090
Q17457659,2020718/DR_507098
Q17457660,2020718/DR_507099
Q17457672,2020718/DR_507113
Q17457691,2020718/DR_507134
Q17457713,2020718/DR_507157
Q17457738,2020718/DR_507182
Q17457758,2020718/DR_507198
Q17457766,2020718/DR_507211
Q17457770,2020718/DR_507217
Q17457781,2020718/DR_507228
Q17457783,2020718/DR_507231
Q17457786,2020718/DR_507234
Q17457803,2020718/DR_507257
Q17457814,2020718/DR_507269
Q17457834,2020718/DR_507278
Q17457846,2020718/DR_507292
Q17457879,2020718/DR_507326
Q17457883,2020718/DR_507329
Q17457901,2020718/DR_507347
Q17457923,2020718/DR_507375
Q17457946,2020718/DR_507401
Q17457947,2020718/DR_507403
Q17457960,2020718/DR_507450
Q17457977,2020718/DR_507485
Q17457982,2020718/DR_507492
Q17457988,2020718/DR_507497
Q17458000,2020718/DR_507513
Q17458036,2020718/DR_507566
Q17458044,2020718/DR_507573
Q17458065,2020718/DR_507598
Q17458068,2020718/DR_507602
Q17458085,2020718/DR_507648
Q17458091,2020718/DR_507654
Q17452868,2020718/DR_450380
Q17452870,2020718/DR_450382
Q17452872,2020718/DR_450384
Q17452878,2020718/DR_45039
Q17452884,2020718/DR_450395
Q17452925,2020718/DR_450435
Q17452954,2020718/DR_45046
Q17452956,2020718/DR_450461
Q17452978,2020718/DR_450480
Q17452994,2020718/DR_450495
Q17453001,2020718/DR_450501
Q17453008,2020718/DR_450508
Q17453011,2020718/DR_450511
Q17453016,2020718/DR_450516
Q17453017,2020718/DR_450517
Q17453018,2020718/DR_450518
Q17453033,2020718/DR_450530
Q17453053,2020718/DR_450546
Q17453093,2020718/DR_45058
Q17453120,2020718/DR_45066
Q17453145,2020718/DR_45085
Q17453146,2020718/DR_45086
Q17453149,2020718/DR_45089
Q17453167,2020718/DR_45107
Q17453189,2020718/DR_45122
Q17453203,2020718/DR_45130
Q17453209,2020718/DR_45132
Q17453235,2020718/DR_45143
Q17453258,2020718/DR_45151
Q17453275,2020718/DR_45156
Q17453284,2020718/DR_45159
Q17453301,2020718/DR_45165
Q17453306,2020718/DR_45167
Q17453332,2020718/DR_45188
Q17453341,2020718/DR_451918
Q17453342,2020718/DR_451919
Q17453378,2020718/DR_45226
Q17453390,2020718/DR_45235
Q17453413,2020718/DR_45254
Q17453414,2020718/DR_45255
Q17453446,2020718/DR_452732
Q17453447,2020718/DR_452733
Q17453459,2020718/DR_452745
Q17453462,2020718/DR_452747
Q17453465,2020718/DR_45275
Q17453490,2020718/DR_452773
Q17453505,2020718/DR_452789
Q17453510,2020718/DR_452792
Q17453512,2020718/DR_45281
Q17453517,2020718/DR_45286
Q17453524,2020718/DR_45292
Q17453537,2020718/DR_453011
Q17453558,2020718/DR_45322
Q17453578,2020718/DR_45342
Q17453580,2020718/DR_45344
Q17453582,2020718/DR_45346
Q17453585,2020718/DR_45349
Q17453591,2020718/DR_45352
Q17453595,2020718/DR_45356
Q17453600,2020718/DR_45362
Q17453643,2020718/DR_45385
Q17453650,2020718/DR_45388
Q17453666,2020718/DR_45404
Q17453668,2020718/DR_45405
Q17453692,2020718/DR_45428
Q17453710,2020718/DR_454334
Q17453718,2020718/DR_454340
Q17453741,2020718/DR_454487
Q17453754,2020718/DR_45454
Q17453757,2020718/DR_45457
Q17453768,2020718/DR_45473
Q17453770,2020718/DR_45476
Q17453778,2020718/DR_45484
Q17453808,2020718/DR_455001
Q17453814,2020718/DR_455007
Q17453829,2020718/DR_45507
Q17453841,2020718/DR_45518
Q17453860,2020718/DR_45537
Q17453862,2020718/DR_455381
Q17453864,2020718/DR_455383
Q17453878,2020718/DR_455397
Q17453894,2020718/DR_455489
Q17453898,2020718/DR_455492
Q17453910,2020718/DR_45556
Q17453923,2020718/DR_45569
Q17453932,2020718/DR_45579
Q17453936,2020718/DR_45583
Q17453938,2020718/DR_45585
Q17453940,2020718/DR_45587
Q17453951,2020718/DR_45595
Q17453955,2020718/DR_455953
Q17453959,2020718/DR_45597
Q17453971,2020718/DR_45609
Q17453976,2020718/DR_45611
Q17453977,2020718/DR_456110
Q17453978,2020718/DR_456111
Q17453985,2020718/DR_456118
Q17453992,2020718/DR_456124
Q17453996,2020718/DR_456128
Q17453997,2020718/DR_456129
Q17442226,2020718/DR_34540
Q17442238,2020718/DR_34553
Q17442242,2020718/DR_34557
Q17442251,2020718/DR_34565
Q17442281,2020718/DR_34594
Q17442291,2020718/DR_34602
Q17442294,2020718/DR_34606
Q17442306,2020718/DR_34619
Q17442310,2020718/DR_34624
Q17442334,2020718/DR_34646
Q17442352,2020718/DR_34664
Q17442354,2020718/DR_34665
Q17442356,2020718/DR_34667
Q17442357,2020718/DR_34668
Q17442366,2020718/DR_34678
Q17442378,2020718/DR_34689
Q17442384,2020718/DR_34693
Q17442387,2020718/DR_34696
Q17442405,2020718/DR_34715
Q17442425,2020718/DR_34733
Q17442441,2020718/DR_34748
Q17442449,2020718/DR_34755
Q17442450,2020718/DR_34756
Q17442459,2020718/DR_34763
Q17442460,2020718/DR_34764
Q17442472,2020718/DR_34775
Q17442482,2020718/DR_34782
Q17442519,2020718/DR_34791
Q17442561,2020718/DR_34802
Q17442562,2020718/DR_34803
Q17442583,2020718/DR_34820
Q17442584,2020718/DR_34821
Q17442609,2020718/DR_34839
Q17442628,2020718/DR_34862
Q17442630,2020718/DR_34864
Q17442639,2020718/DR_34873
Q17442660,2020718/DR_34887
Q17442665,2020718/DR_34892
Q17442668,2020718/DR_34894
Q17442684,2020718/DR_34907
Q17442706,2020718/DR_34939
Q17442709,2020718/DR_34941
Q17442713,2020718/DR_34944
Q17442715,2020718/DR_34946
Q17442723,2020718/DR_34955
Q17442728,2020718/DR_34960
Q17442732,2020718/DR_34963
Q17442743,2020718/DR_34974
Q17442764,2020718/DR_34996
Q17442769,2020718/DR_35000
Q17442774,2020718/DR_35009
Q17442782,2020718/DR_35014
Q17442796,2020718/DR_35027
Q17442802,2020718/DR_35033
Q17442817,2020718/DR_35046
Q17442823,2020718/DR_35053
Q17442835,2020718/DR_35064
Q17442840,2020718/DR_35069
Q17442857,2020718/DR_35085
Q17442870,2020718/DR_35096
Q17442892,2020718/DR_35113
Q17442893,2020718/DR_35114
Q17442901,2020718/DR_35119
Q17442921,2020718/DR_35134
Q17442926,2020718/DR_35140
Q17442940,2020718/DR_35151
Q17442945,2020718/DR_35154
Q17442946,2020718/DR_35155
Q17442961,2020718/DR_35168
Q17442962,2020718/DR_35169
Q17442963,2020718/DR_35170
Q17442964,2020718/DR_35171
Q17442966,2020718/DR_35172
Q17442968,2020718/DR_35174
Q17442988,2020718/DR_35191
Q17442995,2020718/DR_35197
Q17442997,2020718/DR_35199
Q17442999,2020718/DR_35201
Q17443009,2020718/DR_35208
Q17443019,2020718/DR_35214
Q17443029,2020718/DR_35222
Q17443032,2020718/DR_35224
Q17443039,2020718/DR_35229
Q17443117,2020718/DR_35287
Q17443129,2020718/DR_35295
Q17443145,2020718/DR_35306
Q17443158,2020718/DR_35318
Q17443181,2020718/DR_35339
Q17443188,2020718/DR_35346
Q17443202,2020718/DR_35354
Q17443203,2020718/DR_35355
Q17443217,2020718/DR_35365
Q17443289,2020718/DR_35372
Q17443312,2020718/DR_35374
Q17443431,2020718/DR_353821
Q17443435,2020718/DR_353839
Q17443452,2020718/DR_35401
Q17443466,2020718/DR_35412
Q17443469,2020718/DR_35415
Q17443487,2020718/DR_35434
Q17458109,2020718/DR_507675
Q17458191,2020718/DR_507778
Q17458196,2020718/DR_507784
Q17458207,2020718/DR_507799
Q17458223,2020718/DR_507822
Q17458228,2020718/DR_507828
Q17458247,2020718/DR_507848
Q17458250,2020718/DR_507852
Q17458263,2020718/DR_507871
Q17458266,2020718/DR_507873
Q17458287,2020718/DR_507888
Q17458292,2020718/DR_507892
Q17458295,2020718/DR_507895
Q17458299,2020718/DR_507898
Q17458304,2020718/DR_507902
Q17458322,2020718/DR_507913
Q17458323,2020718/DR_507914
Q17458328,2020718/DR_507920
Q17458333,2020718/DR_507925
Q17458398,2020718/DR_507980
Q17458402,2020718/DR_507982
Q17458459,2020718/DR_508043
Q17458463,2020718/DR_508046
Q17458484,2020718/DR_508054
Q17458503,2020718/DR_508068
Q17458522,2020718/DR_508094
Q17458551,2020718/DR_508114
Q17458570,2020718/DR_508126
Q17458572,2020718/DR_508128
Q17458578,2020718/DR_508132
Q17458586,2020718/DR_508142
Q17458593,2020718/DR_508149
Q17458595,2020718/DR_508151
Q17458600,2020718/DR_508153
Q17458632,2020718/DR_508168
Q17458657,2020718/DR_508174
Q17458685,2020718/DR_508191
Q17458690,2020718/DR_508194
Q17458714,2020718/DR_508210
Q17458715,2020718/DR_508211
Q17458722,2020718/DR_508223
Q17458723,2020718/DR_508227
Q17458743,2020718/DR_508237
Q17458777,2020718/DR_508255
Q17458784,2020718/DR_508259
Q17458793,2020718/DR_508262
Q17458804,2020718/DR_508270
Q17458820,2020718/DR_508295
Q17458823,2020718/DR_508297
Q17458842,2020718/DR_508315
Q17458870,2020718/DR_508331
Q17458872,2020718/DR_508332
Q17459060,2020718/DR_508365
Q17459266,2020718/DR_508458
Q17459307,2020718/DR_508465
Q17459338,2020718/DR_508485
Q17459401,2020718/DR_508545
Q17459468,2020718/DR_508563
Q17459471,2020718/DR_508567
Q17459472,2020718/DR_508572
Q17459474,2020718/DR_508575
Q17459480,2020718/DR_508581
Q17459484,2020718/DR_508585
Q17459485,2020718/DR_508592
Q17459486,2020718/DR_508593
Q17459491,2020718/DR_508599
Q17459510,2020718/DR_508627
Q17459515,2020718/DR_508631
Q17459516,2020718/DR_508632
Q17459530,2020718/DR_508640
Q17459553,2020718/DR_508649
Q17459556,2020718/DR_508655
Q17459562,2020718/DR_508662
Q17459567,2020718/DR_508668
Q17459568,2020718/DR_508669
Q17459573,2020718/DR_508674
Q17459594,2020718/DR_508700
Q17459597,2020718/DR_508702
Q17459612,2020718/DR_508717
Q17459619,2020718/DR_508729
Q17459636,2020718/DR_508762
Q17459637,2020718/DR_508763
Q17459645,2020718/DR_508770
Q17459649,2020718/DR_508775
Q17459652,2020718/DR_508778
Q17459657,2020718/DR_508785
Q17459659,2020718/DR_508797
Q17459664,2020718/DR_508926
Q17459680,2020718/DR_508951
Q17459708,2020718/DR_508977
Q17459721,2020718/DR_508987
Q17459738,2020718/DR_509005
Q17459746,2020718/DR_509014
Q17459748,2020718/DR_509016
Q17459753,2020718/DR_509021
Q17459780,2020718/DR_509139
Q17459799,2020718/DR_509155
Q17459800,2020718/DR_509156
Q17459805,2020718/DR_509160
Q17459873,2020718/DR_509171
Q17461349,2020718/DR_510587
Q17461371,2020718/DR_510600
Q17461378,2020718/DR_510604
Q17461467,2020718/DR_510632
Q17461487,2020718/DR_510639
Q17461499,2020718/DR_510643
Q17461563,2020718/DR_510672
Q17461609,2020718/DR_510693
Q17461618,2020718/DR_510696
Q17461656,2020718/DR_510718
Q17461717,2020718/DR_510761
Q17461718,2020718/DR_510762
Q17461721,2020718/DR_510765
Q17461729,2020718/DR_510776
Q17461730,2020718/DR_510779
Q17461731,2020718/DR_510781
Q17461734,2020718/DR_510788
Q17461738,2020718/DR_510791
Q17461741,2020718/DR_510795
Q17461742,2020718/DR_510797
Q17461759,2020718/DR_510819
Q17461783,2020718/DR_510856
Q17461806,2020718/DR_510871
Q17461821,2020718/DR_510879
Q17461845,2020718/DR_510891
Q17461905,2020718/DR_510911
Q17461915,2020718/DR_510914
Q17461956,2020718/DR_510944
Q17461993,2020718/DR_510966
Q17462009,2020718/DR_510975
Q17462023,2020718/DR_510981
Q17462034,2020718/DR_510985
Q17462046,2020718/DR_510989
Q17462108,2020718/DR_511039
Q17462110,2020718/DR_511041
Q17462196,2020718/DR_511162
Q17462199,2020718/DR_511164
Q17462231,2020718/DR_511187
Q17462235,2020718/DR_511188
Q17462270,2020718/DR_511202
Q17462317,2020718/DR_511224
Q17462330,2020718/DR_511239
Q17462570,2020718/DR_511267
Q17462917,2020718/DR_511306
Q17462924,2020718/DR_511329
Q17462929,2020718/DR_511332
Q17462931,2020718/DR_511335
Q17462932,2020718/DR_511336
Q17462938,2020718/DR_511345
Q17462941,2020718/DR_511349
Q17462952,2020718/DR_511362
Q17462960,2020718/DR_511371
Q17462967,2020718/DR_511379
Q17462988,2020718/DR_511404
Q17462991,2020718/DR_511408
Q17462997,2020718/DR_511414
Q17463003,2020718/DR_511422
Q17463004,2020718/DR_511424
Q17463032,2020718/DR_511452
Q17463041,2020718/DR_511461
Q17463045,2020718/DR_511465
Q17463049,2020718/DR_511469
Q17463063,2020718/DR_511483
Q17463064,2020718/DR_511484
Q17463066,2020718/DR_511486
Q17463073,2020718/DR_511499
Q17463076,2020718/DR_511503
Q17463080,2020718/DR_511510
Q17463086,2020718/DR_511516
Q17463091,2020718/DR_511521
Q17463092,2020718/DR_511522
Q17463097,2020718/DR_511530
Q17463099,2020718/DR_511532
Q17463107,2020718/DR_511541
Q17463114,2020718/DR_511556
Q17463126,2020718/DR_511570
Q17463158,2020718/DR_511603
Q17463162,2020718/DR_511606
Q17463166,2020718/DR_511610
Q17463167,2020718/DR_511612
Q17463178,2020718/DR_511625
Q17463181,2020718/DR_511628
Q17463187,2020718/DR_511635
Q17463189,2020718/DR_511637
Q17463208,2020718/DR_511664
Q17463213,2020718/DR_511668
Q17463241,2020718/DR_511700
Q17463254,2020718/DR_511725
Q17463263,2020718/DR_511752
Q17463267,2020718/DR_511755
Q17463270,2020718/DR_511757
Q17463273,2020718/DR_511760
Q17463276,2020718/DR_511763
Q17463277,2020718/DR_511764
Q17463281,2020718/DR_511768
Q17463284,2020718/DR_511774
Q17463285,2020718/DR_511775
Q17463296,2020718/DR_511794
Q17463300,2020718/DR_511798
Q17463319,2020718/DR_511820
Q17453998,2020718/DR_45613
Q17454001,2020718/DR_456131
Q17454006,2020718/DR_45617
Q17454011,2020718/DR_45626
Q17454013,2020718/DR_45628
Q17454015,2020718/DR_45630
Q17454026,2020718/DR_45642
Q17454045,2020718/DR_45660
Q17454046,2020718/DR_45661
Q17454049,2020718/DR_45664
Q17454050,2020718/DR_45665
Q17454064,2020718/DR_45677
Q17454074,2020718/DR_45686
Q17454103,2020718/DR_45715
Q17454109,2020718/DR_45723
Q17454110,2020718/DR_45724
Q17454154,2020718/DR_45766
Q17454166,2020718/DR_45778
Q17454167,2020718/DR_45779
Q17454183,2020718/DR_45792
Q17454201,2020718/DR_45806
Q17454235,2020718/DR_45841
Q17454240,2020718/DR_45846
Q17454255,2020718/DR_45861
Q17454278,2020718/DR_45884
Q17454287,2020718/DR_458912
Q17454292,2020718/DR_45896
Q17454300,2020718/DR_45902
Q17454310,2020718/DR_45911
Q17454319,2020718/DR_45921
Q17454343,2020718/DR_45947
Q17454347,2020718/DR_45953
Q17454350,2020718/DR_45955
Q17454353,2020718/DR_45957
Q17454361,2020718/DR_45966
Q17454367,2020718/DR_459685
Q17454368,2020718/DR_459686
Q17454376,2020718/DR_459692
Q17454377,2020718/DR_459693
Q17454381,2020718/DR_459697
Q17454397,2020718/DR_459711
Q17454407,2020718/DR_45972
Q17454408,2020718/DR_459720
Q17454412,2020718/DR_459724
Q17454413,2020718/DR_459725
Q17454421,2020718/DR_459734
Q17454423,2020718/DR_459736
Q17454426,2020718/DR_45974
Q17454438,2020718/DR_459750
Q17454445,2020718/DR_459756
Q17454448,2020718/DR_45976
Q17454457,2020718/DR_459768
Q17454474,2020718/DR_459781
Q17454476,2020718/DR_459783
Q17454499,2020718/DR_459806
Q17454506,2020718/DR_459812
Q17454508,2020718/DR_459814
Q17454513,2020718/DR_45982
Q17454517,2020718/DR_459823
Q17454518,2020718/DR_45983
Q17454536,2020718/DR_45999
Q17454544,2020718/DR_46008
Q17454558,2020718/DR_46020
Q17454562,2020718/DR_46024
Q17454564,2020718/DR_46026
Q17454565,2020718/DR_46031
Q17454578,2020718/DR_46042
Q17454600,2020718/DR_46063
Q17454610,2020718/DR_46073
Q17454619,2020718/DR_460747
Q17454624,2020718/DR_46079
Q17454632,2020718/DR_46087
Q17454647,2020718/DR_46103
Q17454649,2020718/DR_46105
Q17454651,2020718/DR_46107
Q17454654,2020718/DR_46110
Q17454659,2020718/DR_46114
Q17454667,2020718/DR_46121
Q17454683,2020718/DR_46138
Q17454687,2020718/DR_461418
Q17454689,2020718/DR_46142
Q17454696,2020718/DR_461426
Q17454704,2020718/DR_461433
Q17454709,2020718/DR_461438
Q17454753,2020718/DR_46156
Q17454771,2020718/DR_461614
Q17454775,2020718/DR_46162
Q17454791,2020718/DR_46176
Q17454811,2020718/DR_46187
Q17454819,2020718/DR_46194
Q17454822,2020718/DR_46196
Q17454838,2020718/DR_46211
Q17454849,2020718/DR_46221
Q17454853,2020718/DR_46226
Q17454855,2020718/DR_46229
Q17454861,2020718/DR_462839
Q17454865,2020718/DR_464145
Q17454873,2020718/DR_464871
Q17454876,2020718/DR_464874
Q17454877,2020718/DR_464875
Q17463340,2020718/DR_511845
Q17463347,2020718/DR_511853
Q17463351,2020718/DR_511857
Q17463360,2020718/DR_511867
Q17463368,2020718/DR_511875
Q17463377,2020718/DR_511889
Q17463411,2020718/DR_511928
Q17463418,2020718/DR_511935
Q17463427,2020718/DR_511943
Q17463432,2020718/DR_511948
Q17463441,2020718/DR_511963
Q17463448,2020718/DR_511971
Q17463460,2020718/DR_511982
Q17463489,2020718/DR_512017
Q17463493,2020718/DR_512019
Q17463509,2020718/DR_512038
Q17463511,2020718/DR_512041
Q17463512,2020718/DR_512044
Q17463515,2020718/DR_512048
Q17463531,2020718/DR_512061
Q17463534,2020718/DR_512064
Q17463536,2020718/DR_512067
